Name;K;M;M1;N;N1;T;X0;eps;h;n;r0;repetition;rho;sigma;tau;tipo;average;max;min;timeSGD
r0:1-rho:0.7-M:1000-K:0-tau:1-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;1;lagrange;6,4;11;3;0,224789829
r0:1-rho:0.7-M:1000-K:0-tau:1-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;1;lagrange;5;10;2;0,16227845
r0:1-rho:0.7-M:1000-K:0-tau:0.5-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,5;lagrange;14,6;27;10;0,683524833
r0:1-rho:0.7-M:1000-K:0-tau:0.5-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,5;lagrange;12,9;22;8;0,564232463
r0:1-rho:0.7-M:1000-K:0-tau:0.5-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,5;lagrange;8,6;12;6;0,351926671
r0:1-rho:0.7-M:1000-K:0-tau:0.5-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,5;lagrange;9,6;24;5;0,361981334
r0:1-rho:0.7-M:1000-K:0-tau:0.5-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,5;lagrange;5,4;11;3;0,191206631
r0:1-rho:0.7-M:1000-K:0-tau:0.5-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,5;lagrange;4,8;15;2;0,157105989
r0:1-rho:0.7-M:1000-K:0-tau:0.1-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,1;lagrange;13;17;9;0,609700512
r0:1-rho:0.7-M:1000-K:0-tau:0.1-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,1;lagrange;15,4;32;9;0,670207972
r0:1-rho:0.7-M:1000-K:0-tau:0.1-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,1;lagrange;11,1;19;6;0,451626392
r0:1-rho:0.7-M:1000-K:0-tau:0.1-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,1;lagrange;6,5;13;4;0,249357561
r0:1-rho:0.7-M:1000-K:0-tau:0.1-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,1;lagrange;7;28;3;0,24502045
r0:1-rho:0.7-M:1000-K:0-tau:0.1-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,1;lagrange;5,6;20;2;0,180961067
r0:1-rho:0.6-M:10000-K:0.0003-tau:1-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;1;lagrange;7,4;8;7;4.816.410.646.699.970
r0:1-rho:0.6-M:10000-K:0.0003-tau:1-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;1;lagrange;6,2;7;6;3.691.671.862.600.010
r0:1-rho:0.6-M:10000-K:0.0003-tau:1-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;1;lagrange;5,1;6;5;27.315.023.483.000.000
r0:1-rho:0.6-M:10000-K:0.0003-tau:1-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;1;lagrange;4,1;5;4;1.952.793.145.900.020
r0:1-rho:0.6-M:10000-K:0.0003-tau:1-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;1;lagrange;3,5;5;3;14.852.380.152.000.000
r0:1-rho:0.6-M:10000-K:0.0003-tau:1-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;1;lagrange;2,2;3;2;0,821494436
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.5-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,5;lagrange;7,5;8;7;4.891.873.771.399.960
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.5-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,5;lagrange;6,8;8;6;4.049.711.386.799.980
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.5-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,5;lagrange;5,6;7;5;2.998.174.203.999.990
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.5-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,5;lagrange;3,9;4;3;1.853.171.873.600.010
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.5-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,5;lagrange;3,2;4;3;13.538.849.157.000.100
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.5-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,5;lagrange;2,4;3;2;0,892536972
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.1-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,1;lagrange;7,6;10;7;49.444.480.269
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.1-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,1;lagrange;6;6;6;35.745.129.120.000.000
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.1-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,1;lagrange;5;6;4;26.766.036.838.999.700
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.1-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,1;lagrange;4;5;3;1.895.504.898.199.980
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.1-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,1;lagrange;3;3;3;12.674.345.724.999.900
r0:1-rho:0.6-M:10000-K:0.0003-tau:0.1-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,1;lagrange;2,1;3;2;0,784508119
r0:1-rho:0.6-M:10000-K:0.0005-tau:1-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;1;lagrange;7,2;8;7;4.688.501.396.599.980
r0:1-rho:0.6-M:10000-K:0.0005-tau:1-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;1;lagrange;6,2;8;5;369.452.365.420.002
r0:1-rho:0.6-M:10000-K:0.0005-tau:1-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;1;lagrange;5,1;6;5;27.214.309.821.999.900
r0:1-rho:0.6-M:10000-K:0.0005-tau:1-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;1;lagrange;4,1;5;3;19.510.366.102.999.700
r0:1-rho:0.6-M:10000-K:0.0005-tau:1-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;1;lagrange;3,2;4;3;13.568.817.671.000.000
r0:1-rho:0.6-M:10000-K:0.0005-tau:1-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;1;lagrange;2,5;3;2;0,930853146
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.5-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,5;lagrange;7,1;8;7;4.624.078.895.299.990
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.5-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,5;lagrange;6,1;7;5;3.631.087.826.999.960
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.5-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,5;lagrange;5,1;7;4;27.350.432.418.000.300
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.5-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,5;lagrange;3,4;4;3;16.226.073.154.000.000
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.5-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,5;lagrange;3,2;5;3;1.361.388.821.799.980
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.5-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,5;lagrange;2,1;3;2;0,784865665
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.1-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,1;lagrange;7,1;8;6;4.636.227.326.500.010
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.1-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,1;lagrange;5,6;6;5;33.474.040.480.999.900
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.1-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,1;lagrange;4,3;5;4;2.312.802.988.800.010
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.1-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,1;lagrange;3,9;6;3;18.635.077.164.999.900
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.1-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,1;lagrange;3,2;4;3;13.590.623.865.999.900
r0:1-rho:0.6-M:10000-K:0.0005-tau:0.1-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,1;lagrange;2,4;4;2;0,894314509
r0:1-rho:0.6-M:10000-K:0.0007-tau:1-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;1;lagrange;6,9;8;6;44.844.988.177.999.700
r0:1-rho:0.6-M:10000-K:0.0007-tau:1-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;1;lagrange;5,8;7;5;3.446.214.474.000.040
r0:1-rho:0.6-M:10000-K:0.0007-tau:1-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;1;lagrange;4,7;7;4;25.143.515.647.000.100
r0:1-rho:0.6-M:10000-K:0.0007-tau:1-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;1;lagrange;3,6;5;3;17.123.494.336.000.000
r0:1-rho:0.6-M:10000-K:0.0007-tau:1-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;1;lagrange;3;3;3;12.710.070.714.000.200
r0:1-rho:0.6-M:10000-K:0.0007-tau:1-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;1;lagrange;2,1;3;2;0,78205721
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.5-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,5;lagrange;6,5;8;6;42.289.220.296.000.100
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.5-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,5;lagrange;5,4;7;5;32.215.986.636.000.200
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.5-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,5;lagrange;4,4;5;4;23.532.361.676.000.100
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.5-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,5;lagrange;3,3;4;3;15.667.639.178.000.100
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.5-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,5;lagrange;2,9;3;2;12.301.592.837.000.000
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.5-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,5;lagrange;2,3;3;2;0,856189969
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.1-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,1;lagrange;6,2;7;6;4.036.826.847.700.010
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.1-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,1;lagrange;5,4;8;5;32.208.872.377.000.000
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.1-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,1;lagrange;4,8;6;4;2.570.266.047.999.980
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.1-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,1;lagrange;3,4;4;3;1.621.837.756.900.000
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.1-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,1;lagrange;2,9;3;2;12.301.835.600.000.000
r0:1-rho:0.6-M:10000-K:0.0007-tau:0.1-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,1;lagrange;2,3;3;2;0,855208704
r0:1-rho:0.6-M:10000-K:0.001-tau:1-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;1;lagrange;6,4;7;6;4.166.168.067.700.000
r0:1-rho:0.6-M:10000-K:0.001-tau:1-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;1;lagrange;5;5;5;29.878.097.855.000.000
r0:1-rho:0.6-M:10000-K:0.001-tau:1-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;1;lagrange;4,4;7;4;23.666.551.965.000.000
r0:1-rho:0.6-M:10000-K:0.001-tau:1-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;1;lagrange;3,4;5;3;16.295.327.510.999.800
r0:1-rho:0.6-M:10000-K:0.001-tau:1-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;1;lagrange;3,3;5;3;14.009.618.347.000.000
r0:1-rho:0.6-M:10000-K:0.001-tau:1-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;1;lagrange;2,1;3;2;0,783756412
r0:1-rho:0.6-M:10000-K:0.001-tau:0.5-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,5;lagrange;7,6;11;6;4.943.436.295.900.000
r0:1-rho:0.6-M:10000-K:0.001-tau:0.5-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,5;lagrange;5;5;5;29.698.866.024.999.900
r0:1-rho:0.6-M:10000-K:0.001-tau:0.5-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,5;lagrange;4,1;5;4;2.200.640.637.499.980
r0:1-rho:0.6-M:10000-K:0.001-tau:0.5-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,5;lagrange;3,5;5;3;16.675.729.262.000.000
r0:1-rho:0.6-M:10000-K:0.001-tau:0.5-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,5;lagrange;2,9;3;2;1.219.601.265.700.020
r0:1-rho:0.6-M:10000-K:0.001-tau:0.5-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,5;lagrange;2,1;3;2;0,783398166
r0:1-rho:0.6-M:10000-K:0.001-tau:0.1-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,1;lagrange;6;7;5;3.908.113.372.399.990
r0:1-rho:0.6-M:10000-K:0.001-tau:0.1-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,1;lagrange;5;5;5;29.827.019.862.000.000
r0:1-rho:0.6-M:10000-K:0.001-tau:0.1-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,1;lagrange;4,5;6;4;24.138.206.498.000.000
r0:1-rho:0.6-M:10000-K:0.001-tau:0.1-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,1;lagrange;3,2;4;3;15.245.400.260.999.900
r0:1-rho:0.6-M:10000-K:0.001-tau:0.1-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,1;lagrange;2,8;3;2;11.888.765.202.000.000
r0:1-rho:0.6-M:10000-K:0.001-tau:0.1-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,1;lagrange;2,3;3;2;0,856380457
r0:1-rho:0.6-M:10000-K:0-tau:1-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;1;lagrange;8,6;10;8;5.536.699.692.000.000
r0:1-rho:0.6-M:10000-K:0-tau:1-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;1;lagrange;7,5;10;6;4.438.218.179.699.990
r0:1-rho:0.6-M:10000-K:0-tau:1-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;1;lagrange;5,4;6;5;2.876.216.927.900.000
r0:1-rho:0.6-M:10000-K:0-tau:1-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;1;lagrange;4;4;4;18.901.579.431.000.000
r0:1-rho:0.6-M:10000-K:0-tau:1-n:4;0;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;1;lagrange;3;3;3;12.650.813.620.000.000
r0:1-rho:0.6-M:10000-K:0-tau:1-n:3;0;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;1;lagrange;2,3;4;2;0,852440008
r0:1-rho:0.6-M:10000-K:0-tau:0.5-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,5;lagrange;8,2;9;8;5.333.041.597.999.990
r0:1-rho:0.6-M:10000-K:0-tau:0.5-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,5;lagrange;6,6;7;6;39.290.759.582.999.900
r0:1-rho:0.6-M:10000-K:0-tau:0.5-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,5;lagrange;5,5;7;5;29.414.110.633.000.000
r0:1-rho:0.6-M:10000-K:0-tau:0.5-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,5;lagrange;4,6;5;4;21.846.816.494.999.900
r0:1-rho:0.6-M:10000-K:0-tau:0.5-n:4;0;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,5;lagrange;3,1;4;3;13.139.229.157.000.000
r0:1-rho:0.6-M:10000-K:0-tau:0.5-n:3;0;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,5;lagrange;2,4;3;2;0,893450556
r0:1-rho:0.6-M:10000-K:0-tau:0.1-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,1;lagrange;8,7;10;8;564.764.170.069.999
r0:1-rho:0.6-M:10000-K:0-tau:0.1-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,1;lagrange;6,9;8;6;4.100.062.192.899.990
r0:1-rho:0.6-M:10000-K:0-tau:0.1-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,1;lagrange;5,4;7;5;28.848.246.571.000.000
r0:1-rho:0.6-M:10000-K:0-tau:0.1-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,1;lagrange;4,1;5;4;19.459.184.447.999.900
r0:1-rho:0.6-M:10000-K:0-tau:0.1-n:4;0;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,1;lagrange;3,2;4;3;1.352.322.950.200.000
r0:1-rho:0.6-M:10000-K:0-tau:0.1-n:3;0;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,1;lagrange;2,8;5;2;10.354.675.860.999.900
r0:1-rho:0.6-M:1000-K:0.0003-tau:1-n:8;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;1;lagrange;10,3;17;7;0,50067679
r0:1-rho:0.6-M:1000-K:0.0003-tau:1-n:7;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;1;lagrange;7,2;9;6;0,322772817
r0:1-rho:0.6-M:1000-K:0.0003-tau:1-n:6;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;1;lagrange;6,1;9;5;0,254290582
r0:1-rho:0.6-M:1000-K:0.0003-tau:1-n:5;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;1;lagrange;5,7;10;4;0,220232482
r0:1-rho:0.6-M:1000-K:0.0003-tau:1-n:4;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;1;lagrange;6,6;14;3;0,231552085
r0:1-rho:0.6-M:1000-K:0.0003-tau:1-n:3;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;1;lagrange;7;16;2;0,225103135
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.5-n:8;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,5;lagrange;10,6;16;7;0,512921101
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.5-n:7;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,5;lagrange;8,1;15;6;0,360294172
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.5-n:6;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,5;lagrange;7,2;16;5;0,298599573
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.5-n:5;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,5;lagrange;7,1;15;4;0,272428233
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.5-n:4;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,5;lagrange;4,2;10;2;0,151257097
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.5-n:3;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,5;lagrange;3,8;8;2;0,126068852
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.1-n:8;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,1;lagrange;11,4;25;8;0,551326504
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.1-n:7;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,1;lagrange;8,8;14;6;0,389340446
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.1-n:6;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,1;lagrange;6,4;9;5;0,266160783
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.1-n:5;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,1;lagrange;5,6;11;3;0,21611455
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.1-n:4;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,1;lagrange;7,5;19;3;0,261406658
r0:1-rho:0.6-M:1000-K:0.0003-tau:0.1-n:3;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,1;lagrange;3,5;7;2;0,116631663
r0:1-rho:0.6-M:1000-K:0.0005-tau:1-n:8;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;1;lagrange;13,7;35;8;0,656431341
r0:1-rho:0.6-M:1000-K:0.0005-tau:1-n:7;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;1;lagrange;7,5;11;6;0,3351413
r0:1-rho:0.6-M:1000-K:0.0005-tau:1-n:6;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;1;lagrange;7,1;14;5;0,295055567
r0:1-rho:0.6-M:1000-K:0.0005-tau:1-n:5;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;1;lagrange;9,4;29;3;0,356178438
r0:1-rho:0.6-M:1000-K:0.0005-tau:1-n:4;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;1;lagrange;4,7;9;3;0,168317542
r0:1-rho:0.6-M:1000-K:0.0005-tau:1-n:3;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;1;lagrange;4,3;10;3;0,142165992
r0:1-rho:0.6-M:1000-K:0.0005-tau:0.5-n:8;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,5;lagrange;9,7;14;7;0,472442903
r0:1-rho:0.6-M:1000-K:0.0005-tau:0.5-n:7;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,5;lagrange;8,6;16;6;0,380684807
r0:1-rho:0.6-M:1000-K:0.0005-tau:0.5-n:6;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,5;lagrange;6,8;12;4;0,282045131
r0:1-rho:0.6-M:1000-K:0.0005-tau:0.5-n:5;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,5;lagrange;6,5;15;3;0,249286863
r0:1-rho:0.6-M:1000-K:0.0005-tau:0.5-n:4;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,6;0,5;0,5;lagrange;6;14;4;0,211768826
r0:1-rho:0.6-M:1000-K:0.0005-tau:0.5-n:3;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,6;0,5;0,5;lagrange;6;31;2;0,192553003
r0:1-rho:0.6-M:1000-K:0.0005-tau:0.1-n:8;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;0,1;lagrange;9,9;12;7;0,481802044
r0:1-rho:0.6-M:1000-K:0.0005-tau:0.1-n:7;0,0005;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;0,1;lagrange;7,4;17;5;0,330261444
